MSR_Id,MedianCarSpeed,Latitude,Longitude,Direction,Canton,Name,Direction:1,Street
CH:0827.04,115.0,47.1903725,9.48538208,positive,SG,BUCHS (AB),positive,A 13
CH:0117.02,114.900002,47.1735191,8.43198204,negative,ZG,HUENENBERG S (AB),negative,A 4
CH:0580.03,90.3000031,47.3469124,8.52002716,positive,ZH,DREIECK ZUERICH-SUED N (AB) - ZH1210,positive,A 3
CH:0344.02,,47.5323143,7.73584032,positive,AG,RHEINFELDEN (AB) - AG1423,positive,A 3
CH:0288.02,,47.2717896,7.71592474,positive,BE,NIEDERBIPP (AB),positive,A 1
CH:0252.02,82.5,46.8896599,8.61875057,negative,UR,VERZWEIGUNG ALTDORFA2/A4 (AB),negative,A 2
CH:0220.04,,47.4469986,8.24522018,negative,AG,"MUELLIGEN, VERZW. A3/A1 (AB)",negative,A 3
CH:0743.03,87.0,46.5611305,6.56062508,positive,VD,CRISSIER (AR) RI NORD,positive,A 1
CH:0137.01,96.6999969,46.144619,8.94665337,negative,TI,MONTE CENERI (AS),negative,A 2
CH:0296.02,90.5,47.0194168,8.2959137,negative,LU,"HORW, SCHLUNDTUNNEL (AB)",negative,A 2
CH:0194.07,66.3000031,47.3918724,8.41514492,,ZH,URDORF (AB),,A 3
CH:0766.02,79.4000015,47.2396049,8.86439419,positive,SG,JONA,positive,A 15
CH:0503.02,,46.1495476,8.874897,positive,TI,MAGADINO,positive,H 405
CH:0284.04,120.0,47.4618301,8.70892715,negative,ZH,"WINTERTHUR, KEMPTTHAL (AB)",negative,A 1
CH:0284.05,111.5,47.4618263,8.70888424,negative,ZH,"WINTERTHUR, KEMPTTHAL (AB)",negative,A 1
CH:0527.02,51.0,46.1961899,8.14208126,positive,VS,GONDO - VS40001,positive,A 9
CH:0081.03,98.5,47.5387955,7.64484501,negative,BL,"MUTTENZ, HARD (AB)",negative,A 2
CH:0142.03,104.300003,47.3039894,7.91865683,negative,AG,ZOFINGEN (AB),negative,A 2
CH:0199.01,92.8000031,45.8644791,8.97045517,negative,TI,MENDRISIO S (AS),negative,A 2
CH:0576.02,96.0,47.3469391,8.46248627,negative,ZH,"UETLIBERG, UETLIBERGTUNNEL W (AB) - ZH1206",negative,A 3
CH:0097.03,90.9000015,47.4566917,8.30738258,positive,AG,"BADEN, BAREGGTUNNEL (AB)",positive,A 1
CH:0773.01,74.6999969,47.5127983,7.72259283,positive,BL,FUELLINSDORF,positive,A 22
CH:0289.01,108.300003,46.0971413,8.92819786,negative,TI,CAMIGNOLO (AS),negative,A 2
CH:0233.01,80.6999969,47.378109,7.16749573,positive,JU,"ST-URSANNE, TUN. TERRI (AR)",positive,A 16
CH:0802.02,109.699997,47.0133286,7.00838423,positive,NE,MARIN OUEST (AB),positive,A 5
CH:0253.04,93.0999985,46.3031921,7.9582057,negative,VS,GAMSEN (TUNNEL) (AB),negative,A 9
CH:0315.04,,47.2010651,7.56636286,negative,SO,ZUCHWIL (AB),negative,A 5
CH:0241.01,76.5999985,47.4290352,8.57185555,,ZH,OPFIKON (AB),,A 11
CH:0556.01,94.0,47.4819756,7.77763557,negative,#N/A,#N/A,negative,#N/A
CH:0379.02,97.4000015,47.6009216,8.69164467,positive,ZH,KLEINANDELFINGEN ANSCHLUSS 1 (AB),positive,A 4
CH:0695.02,107.599998,47.0898781,8.25038242,negative,LU,ANSCHL. ROTHENBURG,negative,A 2
CH:0695.08,50.5,47.0898743,8.2507391,,LU,ANSCHL. ROTHENBURG,,A 2
CH:0367.01,,47.457756,8.28125477,,AG,BADEN WEST ANSCHL. - AG1572,,A 1
CH:0744.02,92.0,46.5612602,6.5602603,,VD,CRISSIER (AR) RI SUED,,A 1
CH:0858.01,108.800003,46.7631836,7.5937748,positive,BE,"THUN, ALLMENDTUNNEL N (AB)",positive,A 6
CH:0720.02,121.0,47.0130692,8.62533569,negative,SZ,SCHWYZ (AB),negative,A 4
CH:0114.01,44.0,47.4233131,8.64356518,positive,ZH,BRUETTISELLEN N (AB),positive,A 1
CH:0208.03,,47.4472008,8.24876213,negative,AG,"BIRRHARD, VERZW. A1  (AB)",negative,A 1
CH:0077.06,88.5999985,45.840992,9.01964569,positive,TI,CHIASSO-BROGEDA (AS),positive,A 2
CH:0077.04,88.9000015,45.8399315,9.0212841,negative,TI,CHIASSO-BROGEDA (AS),negative,A 2
CH:0335.04,107.099998,47.3050766,7.92480135,negative,AG,WIGGERTAL (AB) - AG1411,negative,A 1
CH:0273.05,74.6999969,47.5725975,7.60261059,positive,BS,"BASEL, ANSCHLUSS WIESE, A2 (AB)",positive,A 2
CH:0032.03,113.699997,47.2245293,7.61187029,negative,SO,DEITINGEN (AB),negative,A 1
CH:0273.03,78.5,47.5742989,7.60069036,negative,BS,"BASEL, ANSCHLUSS WIESE, A2 (AB)",negative,A 2
CH:0135.02,89.3000031,47.5081444,9.40544128,positive,TG,"ARBON, A1/ZUBRINGER TG",positive,A 23
CH:0605.07,60.2999992,47.4082298,9.30806923,,SG,"ST.GALLEN, ANSCHL. BREITFELD",,A1
CH:0605.06,62.0,47.408287,9.3079443,positive,SG,"ST.GALLEN, ANSCHL. BREITFELD",positive,A1
CH:0204.02,,46.4276314,8.85456085,negative,TI,LAVORGO S (AS),negative,A 2
CH:0020.03,102.0,47.4297028,8.5109005,positive,ZH,"UMF. ZUERICH N, AFFOLTERN (AB)",positive,A 1C
CH:0548.04,115.0,47.3463249,7.28316021,positive,JU,DEVELIER (AR),positive,A 16
CH:0285.01,,46.9559059,7.41815138,,BE,"BERN, FORSTHAUS (AB)",,A 1
CH:0111.01,56.5,46.5427094,7.6662879,negative,BE,"FRUTIGEN S, KANDERGRUND",negative,H 223
CH:0332.01,59.0,47.3282204,8.5311203,,ZH,WOLLISHOFEN (AB) RI ZUERICH - ZH1214,,A 3
CH:0332.03,98.3000031,47.3278656,8.53045559,negative,ZH,WOLLISHOFEN (AB) RI ZUERICH - ZH1214,negative,A 3
CH:0216.02,125.5,47.1935463,8.89491272,positive,SZ,WANGEN SZ (AB),positive,A 3
CH:0581.02,100.5,47.3349266,8.52414608,positive,ZH,"WOLLISHOFEN, ENTLISBERG (AB ) - ZH1213",positive,A 3
CH:0739.01,105.5,46.3063278,7.68527079,positive,VS,TURTMANN (AB),positive,A 9
CH:0504.01,109.300003,46.3865166,6.20430088,positive,VD,"NYON, CRASSIER (AR)",positive,A 1
CH:0167.04,93.0,47.0766716,8.30867386,positive,LU,"EBIKON, RATHAUSEN (AB)",positive,A 14
CH:0167.01,85.3000031,47.0767746,8.30858707,negative,LU,"EBIKON, RATHAUSEN (AB)",negative,A 14
CH:0155.02,56.0,46.5615578,8.35938358,positive,VS,"GLETSCH N, GRIMSEL",positive,H 6
CH:0212.01,77.6999969,47.0637169,6.88588095,negative,NE,VUE-DES-ALPES (TUNNEL),negative,H 20
CH:0727.05,93.0999985,47.1540527,8.43408203,positive,ZG,VERZW. RUETIHOF (AB),positive,A 4
CH:0727.04,99.5999985,47.1540413,8.43402863,positive,ZG,VERZW. RUETIHOF (AB),positive,A 4
CH:0339.02,,47.4571037,8.27614212,positive,AG,BADEN-WEST (AB) - AG1573,positive,A 1
CH:0323.01,115.0,46.9033966,7.08939838,positive,FR,MURTEN (AB),positive,A 1
CH:0225.02,96.5,47.3153687,7.80590057,negative,SO,"EGERKINGEN, VERZWEIGUNG A2 (AB)",negative,A 2
CH:0668.02,56.0,46.2469635,6.93687296,positive,VS,MONTHEY - VS164002,positive,H 201
CH:0370.04,,46.4752388,6.81361437,negative,VD,CHEXBRES E (AR),negative,A 9
CH:0656.02,60.5999985,46.8772736,8.70813084,negative,UR,SPIRINGEN - UR6301,negative,H 17
CH:0534.04,114.199997,46.5631065,6.57731962,negative,VD,LAUSANNE BLECHERETTE (AR),negative,A 9
CH:0502.01,68.0,47.1273804,9.0692749,positive,GL,"OBERURNEN, ZUBRINGER GLARNERLAND (AB)",positive,A 17
CH:0121.04,105.900002,46.963253,6.86735058,negative,NE,"COLOMBIER, AREUSE (AR)",negative,A 5
CH:0072.01,,47.3821526,8.11117363,positive,AG,HUNZENSCHWIL (AB),positive,A 1
CH:0518.06,58.0,47.3937531,8.49398613,,ZH,ZUERICH HARDTURM (AB),,A 1H
CH:0852.02,118.0,46.1151962,7.09862518,positive,VS,ECHANGEUR GD.ST.BERNARD EST (AR),positive,A 9
CH:0543.01,121.599998,47.4301453,8.36466694,positive,AG,SPREITENBACH AUSFAHRT (AB) - AG1445,positive,A 1
CH:0827.01,114.199997,47.1904144,9.48517418,negative,SG,BUCHS (AB),negative,A 13
CH:0149.03,115.0,46.5705032,6.55742979,positive,VD,MEX (AR),positive,A 1
CH:0182.04,,47.093586,7.57318163,negative,BE,KIRCHBERG N (AB),negative,A 1
CH:0628.02,62.0,46.0913734,7.05489206,negative,VS,"MARTIGNY-CROIX W, FORCLAZ - VS00134021",negative,H 203
CH:0194.03,97.9000015,47.3889618,8.4139843,positive,ZH,URDORF (AB),positive,A 3
CH:0535.01,,46.5349884,6.67241859,positive,VD,LAUSANNE BELMONT (AR),positive,A 9
CH:0093.05,106.800003,47.5178261,8.69492054,negative,ZH,UMF. WINTERTHUR (AB),negative,A 1
CH:0308.01,99.5,47.1902924,8.83076477,positive,SZ,LACHEN (AB),positive,A 3
CH:0341.03,94.3000031,47.4545097,8.32589245,positive,AG,NEUENHOF (AB) - AG1402,positive,A 1
CH:0097.02,80.3000031,47.4566841,8.30732536,positive,AG,"BADEN, BAREGGTUNNEL (AB)",positive,A 1
CH:0303.02,,47.4569321,9.07377911,positive,SG,THURAU (AB),positive,A 1
CH:0303.01,,47.4569016,9.07379341,positive,SG,THURAU (AB),positive,A 1
CH:0392.01,64.0,46.4181938,9.72605038,negative,GR,PLAUN DA  LEJ,negative,H 3B
CH:0180.01,49.5,47.7409439,8.71371078,negative,SH,THAYNGEN,negative,H 15
CH:0593.03,123.0,47.2083511,8.0147295,positive,LU,UFFIKON (AB),positive,A 2
CH:0070.03,71.0999985,47.5569763,7.61465931,positive,BS,"BASEL, SCHWARZWALDBR. (AB)",positive,A 2
CH:0330.04,54.7999992,47.193119,8.72140217,,SZ,WOLLERAU ANSCHLUSS (AB),,A 3
CH:0640.02,114.099998,47.5304413,8.81426239,positive,ZH,ANSCHLUSS ATTIKON (AB)),positive,A 1
CH:0619.04,85.1999969,47.1989098,8.45948792,positive,ZG,BLEGI S (AB),positive,A 4
CH:0575.01,120.400002,47.2725296,8.43762875,negative,ZH,ANSCHLUSS AFFOLTERN  A.A1(AB) - ZH2105,negative,A 4
CH:0182.02,,47.0935783,7.57332611,positive,BE,KIRCHBERG N (AB),positive,A 1
CH:0576.04,106.300003,47.3468704,8.46294308,positive,ZH,"UETLIBERG, UETLIBERGTUNNEL W (AB) - ZH1206",positive,A 3
CH:0564.02,49.0,47.3474159,8.42931557,,ZH,ANSCHLUSS BIRMENSDORF 2 EIN-AUSFAHRT (AB) - ZH1106,,A 4
CH:0303.03,,47.4570122,9.07380581,negative,SG,THURAU (AB),negative,A 1
CH:0674.03,120.099998,46.9466858,6.83692265,negative,NE,BOUDRY (AR),negative,A 5
CH:0285.08,77.1999969,46.9557724,7.41741848,negative,BE,"BERN, FORSTHAUS (AB)",negative,A 1
CH:0228.01,112.0,46.9269791,9.56188869,negative,GR,ZIZERS (AB),negative,A 13
CH:0802.03,65.8000031,47.0132446,7.00858164,,NE,MARIN OUEST (AB),,A 5
CH:0612.01,56.4000015,47.4707642,8.19215298,positive,AG,"BRUGG W, UNTERFUEHRUNG - AG1533",positive,H 5
CH:0333.04,110.5,46.6648903,6.57122564,negative,VD,BAVOIS (AR),negative,A 1
CH:0348.02,,47.5451584,7.80140686,,AG,RHEINFELDEN (AB) - AG1427,,A 3
CH:0149.02,104.0,46.570507,6.55747223,positive,VD,MEX (AR),positive,A 1
CH:0191.01,112.400002,47.0453453,8.55927944,negative,SZ,GOLDAU S (AB),negative,A 4
CH:0685.02,47.2000008,46.8748207,8.65288448,negative,UR,"ALTDORF, KLAUSENSTRASSE - UR6017",negative,H 17
CH:0289.03,117.599998,46.0971031,8.92832947,positive,TI,CAMIGNOLO (AS),positive,A 2
CH:0126.02,80.6999969,47.0397339,8.29349709,negative,LU,"LUZERN, SONNENBERGTUNNEL (AB)",negative,A 2
CH:0639.01,93.0,47.497921,8.69404984,positive,ZH,WINTERTHUR TOESS (AB) - ZH105,positive,A 1
CH:0599.02,122.0,47.4731598,9.58762264,positive,SG,"BURIET, RUDERBACH (AB)",positive,A1
CH:0033.02,72.0,47.3965836,7.81340265,negative,BL,EPTINGEN N (AB),negative,A 2
CH:0347.01,,47.5412407,7.76310396,,AG,RHEINFELDEN (AB) - AG1426,,A 3
CH:0802.05,67.3000031,47.0132256,7.00431871,,NE,MARIN OUEST (AB),,A 5
CH:0114.02,98.4000015,47.4233513,8.64355373,positive,ZH,BRUETTISELLEN N (AB),positive,A 1
CH:0398.01,60.0,46.4866943,7.20251274,negative,VD,ROUGEMONT W,negative,H 11
CH:0587.05,35.2999992,47.6559677,9.15938663,negative,TG,"KREUZLINGEN, HAUPTZOLLAMT",negative,A 7
CH:0321.02,57.9000015,47.5722198,7.5987587,positive,BS,"BASEL, ANSCHLUSS WIESE, A3 (AB)",positive,A 3
CH:0634.01,56.7999992,46.4142914,10.0373182,negative,GR,"BERNINA, BARACON - GR0248",negative,H 29
CH:0077.03,80.4000015,45.8399048,9.02125072,negative,TI,CHIASSO-BROGEDA (AS),negative,A 2
CH:0118.01,81.0,46.9688911,7.46041775,positive,BE,"BERN, FELSENAUVIADUKT (AB)",positive,A 1
CH:0114.07,97.0,47.4234619,8.64303207,negative,ZH,BRUETTISELLEN N (AB),negative,A 1
CH:0676.03,108.0,47.0045586,6.96369791,negative,NE,HAUTERIVE (AR),negative,A 5
CH:0319.03,123.300003,47.1410408,8.44598007,positive,ZG,BUONAS (AB),positive,A 4
CH:0577.01,103.300003,47.3500786,8.47027779,negative,ZH,UETLIBERGTUNNEL MITTE (AB) - ZH1207,negative,A 3
CH:0635.01,79.5,46.6814423,8.81194496,negative,GR,"TAVETSCH, CRESTAS-TUNNEL -  GR0306",negative,H 19
CH:0378.05,80.0,47.6732292,8.62308311,positive,ZH,UHWIESEN ANSCHLUSS (AB),positive,A 4
CH:0603.03,118.699997,47.1144333,9.33468151,negative,SG,"WALENSTADT, TSCHERLACH (AB)",negative,A 3
CH:0054.01,111.5,47.319725,8.53432751,positive,ZH,ADLISWIL (AB),positive,A 3
CH:0834.01,74.5999985,47.1255722,7.26380825,positive,BE,LAENGHOLZTUNNEL,positive,A 5
CH:0505.04,114.0,46.4141655,6.23364592,negative,VD,"GLAND, DUILLIER (AR)",negative,A 1
CH:0325.02,123.800003,46.8493156,7.17653227,positive,FR,DUEDINGEN S (AB),positive,A 12
CH:0287.02,,47.4243469,8.4840107,positive,ZH,"WEININGEN, GUBRIST (AB)",positive,A 1C
CH:0299.03,100.900002,47.1969414,8.70276833,negative,SZ,"WOLLERAU, BLATTTUNNEL (AB)",negative,A 3
CH:0214.02,102.800003,46.9513741,7.38439846,positive,BE,"BERN, BRUENNENTUNNEL (AB)",positive,A 1
CH:0543.03,101.099998,47.4300804,8.36463451,positive,AG,SPREITENBACH AUSFAHRT (AB) - AG1445,positive,A 1
CH:0600.04,120.5,47.4353027,9.64230919,positive,SG,"AU, LEHNENVIADUKT (AB)",positive,A 13
CH:0598.04,73.0,47.4708939,9.44283009,negative,SG,"MEGGENHUS, VERZWEIGUNG (AB)",negative,A 23
CH:0308.04,98.5,47.1905174,8.8308506,negative,SZ,LACHEN (AB),negative,A 3
CH:0397.02,53.7999992,46.6174355,7.13850069,negative,FR,CHARMEY,negative,H 189
CH:0507.05,85.3000031,45.9871902,8.93209457,positive,TI,CIRCONVALLAZIONE DI LUGANO (AB),positive,A 2
CH:0141.01,57.0,47.545826,9.18854237,negative,TG,SULGEN E,negative,H 14
CH:0060.02,102.599998,47.3117104,7.81935787,positive,SO,GUNZGEN (AB),positive,A 1
CH:0853.02,92.0,47.157608,7.27068615,negative,BE,BIENNE NORD (AB),negative,A 16
CH:0149.04,112.400002,46.5704956,6.55732727,negative,VD,MEX (AR),negative,A 1
CH:0016.02,,47.1020393,7.1759944,negative,BE,"TWANN, WINGREIS (AR)",negative,A 5
CH:0761.01,66.6999969,47.3101234,8.81027412,positive,ZH,HINWIL N,positive,H 340
CH:0379.01,78.0,47.6008835,8.6917944,,ZH,KLEINANDELFINGEN ANSCHLUSS 1 (AB),,A 4
CH:0271.01,,46.936451,7.49125051,negative,BE,MURI BE N (AB),negative,A 6
CH:0220.06,,47.4470673,8.24526787,negative,AG,"MUELLIGEN, VERZW. A3/A1 (AB)",negative,A 3
CH:0239.04,112.900002,47.2386551,7.96088791,positive,LU,REIDEN S (AB),positive,A 2
CH:0507.01,65.0,45.9881248,8.93075752,,TI,CIRCONVALLAZIONE DI LUGANO (AB),,A 2
CH:0159.02,120.0,47.0954056,8.24598694,negative,LU,"EMMENBRUECKE, RIFFIG (AB)",negative,A 2
CH:0630.01,60.0,46.8397141,9.58739281,positive,GR,CALFREISEN - GR211,positive,H 566
CH:0216.04,119.5,47.193634,8.89498997,negative,SZ,WANGEN SZ (AB),negative,A 3
CH:0739.02,114.0,46.306366,7.68524742,positive,VS,TURTMANN (AB),positive,A 9
CH:0200.03,80.8000031,46.1513901,6.09675741,positive,GE,"GENEVE, BARDONNEX (AR)",positive,A 1A
CH:0077.05,101.0,45.8409767,9.01960754,positive,TI,CHIASSO-BROGEDA (AS),positive,A 2
CH:0335.05,99.5,47.3051109,7.92477989,negative,AG,WIGGERTAL (AB) - AG1411,negative,A 1
CH:0376.01,83.6999969,47.6159897,8.68516731,,ZH,TRUELLIKON ANSCHLUSS S (AB),,A 4
CH:0285.06,86.5,46.9557266,7.41748524,negative,BE,"BERN, FORSTHAUS (AB)",negative,A 1
CH:0216.01,116.400002,47.1935234,8.89488411,positive,SZ,WANGEN SZ (AB),positive,A 3
CH:0208.02,,47.4471512,8.24882698,positive,AG,"BIRRHARD, VERZW. A1  (AB)",positive,A 1
CH:0248.01,,47.541893,7.75949287,negative,AG,"RHEINFELDEN, AUTOBAHNZUBRINGER A3",negative,A 3
CH:0577.06,93.0,47.3497047,8.47028828,positive,ZH,UETLIBERGTUNNEL MITTE (AB) - ZH1207,positive,A 3
CH:0346.04,,47.5399704,7.75662708,negative,AG,RHEINFELDEN (AB) - AG1425,negative,A 3
CH:0059.01,106.800003,46.9974365,6.95200205,positive,NE,TRAV. DE NEUCHATEL E (AR),positive,A 5
CH:0198.04,113.400002,47.4661674,9.4805212,negative,SG,GOLDACH S (AB),negative,A 1
